SpeciesID	SpeciesName	Annotation
s_0204	3-(4-hydroxyphenyl)pyruvate [cytoplasm]	http://identifiers.org/kegg.compound/C01179
s_0206	3-(4-hydroxyphenyl)pyruvate [peroxisome]	http://identifiers.org/chebi/CHEBI:36242
s_0206	3-(4-hydroxyphenyl)pyruvate [peroxisome]	http://identifiers.org/kegg.compound/C01179
s_0207	3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:57766
s_0207	3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C01267
s_0208	3-aminopropanal [cytoplasm]	http://identifiers.org/chebi/CHEBI:58374
s_0208	3-aminopropanal [cytoplasm]	http://identifiers.org/kegg.compound/C02229
s_0209	3-dehydro-4-methylzymosterol [cytoplasm]	http://identifiers.org/chebi/CHEBI:50593
s_0209	3-dehydro-4-methylzymosterol [cytoplasm]	http://identifiers.org/kegg.compound/C15816
s_0210	3-dehydroquinate [cytoplasm]	http://identifiers.org/chebi/CHEBI:32364
s_0210	3-dehydroquinate [cytoplasm]	http://identifiers.org/kegg.compound/C00944
s_0211	3-dehydroshikimate [cytoplasm]	http://identifiers.org/chebi/CHEBI:16630
s_0211	3-dehydroshikimate [cytoplasm]	http://identifiers.org/kegg.compound/C02637
s_0212	3-hexaprenyl-4,5-dihydroxybenzoic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:58373
s_0212	3-hexaprenyl-4,5-dihydroxybenzoic acid [cytoplasm]	http://identifiers.org/kegg.compound/C05200
s_0213	3-hexaprenyl-4,5-dihydroxybenzoic acid [mitochondrion]	http://identifiers.org/chebi/CHEBI:58373
s_0213	3-hexaprenyl-4,5-dihydroxybenzoic acid [mitochondrion]	http://identifiers.org/kegg.compound/C05200
s_0214	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid [mitochondrion]	http://identifiers.org/chebi/CHEBI:57916
s_0214	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid [mitochondrion]	http://identifiers.org/kegg.compound/C05313
s_0215	3-hexaprenyl-4-hydroxybenzoic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:31116
s_0215	3-hexaprenyl-4-hydroxybenzoic acid [cytoplasm]	http://identifiers.org/kegg.compound/C13425
s_0216	3-hexaprenyl-4-hydroxybenzoic acid [mitochondrion]	http://identifiers.org/chebi/CHEBI:31116
s_0216	3-hexaprenyl-4-hydroxybenzoic acid [mitochondrion]	http://identifiers.org/kegg.compound/C13425
s_0217	3-hydroxy-2-isopropyl-4-methoxy-4-oxobutanoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:52960
s_0218	3-hydroxy-3-methylglutaryl-CoA [cytoplasm]	http://identifiers.org/chebi/CHEBI:11814
s_0218	3-hydroxy-3-methylglutaryl-CoA [cytoplasm]	http://identifiers.org/kegg.compound/C00356
s_0221	3-hydroxy-3-methylglutaryl-CoA [mitochondrion]	http://identifiers.org/chebi/CHEBI:11814
s_0221	3-hydroxy-3-methylglutaryl-CoA [mitochondrion]	http://identifiers.org/kegg.compound/C00356
s_0222	3-hydroxy-L-kynurenine [cytoplasm]	http://identifiers.org/chebi/CHEBI:17380
s_0222	3-hydroxy-L-kynurenine [cytoplasm]	http://identifiers.org/kegg.compound/C03227
s_0224	3-hydroxyanthranilate [cytoplasm]	http://identifiers.org/chebi/CHEBI:36559
s_0224	3-hydroxyanthranilate [cytoplasm]	http://identifiers.org/kegg.compound/C00632
s_0229	(R)-3-hydroxyoctadecanoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:50583
s_0229	(R)-3-hydroxyoctadecanoyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C16217
s_0231	3-ketosphinganine [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:58299
s_0231	3-ketosphinganine [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C02934
s_0232	3-methyl-2-oxobutanoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:11851
s_0232	3-methyl-2-oxobutanoate [cytoplasm]	http://identifiers.org/kegg.compound/C00141
s_0233	3-methyl-2-oxobutanoate [mitochondrion]	http://identifiers.org/chebi/CHEBI:11851
s_0233	3-methyl-2-oxobutanoate [mitochondrion]	http://identifiers.org/kegg.compound/C00141
s_0234	3-methylbutanal [cytoplasm]	http://identifiers.org/chebi/CHEBI:16638
s_0234	3-methylbutanal [cytoplasm]	http://identifiers.org/kegg.compound/C07329
s_0235	3-methylbutanal [extracellular]	http://identifiers.org/chebi/CHEBI:16638
s_0235	3-methylbutanal [extracellular]	http://identifiers.org/kegg.compound/C07329
s_0236	3-methylbutanal [mitochondrion]	http://identifiers.org/chebi/CHEBI:16638
s_0236	3-methylbutanal [mitochondrion]	http://identifiers.org/kegg.compound/C07329
s_0239	3-oxodecanoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:28528
s_0239	3-oxodecanoyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C05265
s_0243	3-oxohexacosanoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:52977
s_0247	3-oxolauroyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:27868
s_0247	3-oxolauroyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C05263
s_0250	3-oxooctadecanoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:50571
s_0250	3-oxooctadecanoyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C16216
s_0253	3-oxopalmitoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:57349
s_0253	3-oxopalmitoyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C05259
s_0257	3-oxotetradecanoyl-CoA [peroxisome]	http://identifiers.org/chebi/CHEBI:28726
s_0257	3-oxotetradecanoyl-CoA [peroxisome]	http://identifiers.org/kegg.compound/C05261
s_0258	3-phospho-hydroxypyruvate [cytoplasm]	http://identifiers.org/chebi/CHEBI:18110
s_0258	3-phospho-hydroxypyruvate [cytoplasm]	http://identifiers.org/kegg.compound/C03232
s_0259	3-phospho-serine [cytoplasm]	http://identifiers.org/chebi/CHEBI:57524
s_0259	3-phospho-serine [cytoplasm]	http://identifiers.org/kegg.compound/C01005
s_0260	3-phosphoglycerate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58272
s_0260	3-phosphoglycerate [cytoplasm]	http://identifiers.org/kegg.compound/C00197
s_0261	3-phosphoshikimic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:145989
s_0261	3-phosphoshikimic acid [cytoplasm]	http://identifiers.org/kegg.compound/C03175
s_0262	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol [cytoplasm]	http://identifiers.org/chebi/CHEBI:17813
s_0262	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol [cytoplasm]	http://identifiers.org/kegg.compound/C11455
s_0263	4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:53066
s_0264	4-(phosphonooxy)-L-threonine [cytoplasm]	http://identifiers.org/chebi/CHEBI:58452
s_0264	4-(phosphonooxy)-L-threonine [cytoplasm]	http://identifiers.org/kegg.compound/C06055
s_0267	4-amino-2-methyl-5-diphosphomethylpyrimidine [cytoplasm]	http://identifiers.org/chebi/CHEBI:57841
s_0267	4-amino-2-methyl-5-diphosphomethylpyrimidine [cytoplasm]	http://identifiers.org/kegg.compound/C04752
s_0268	4-amino-2-methyl-5-phosphomethylpyrimidine [cytoplasm]	http://identifiers.org/chebi/CHEBI:58354
s_0268	4-amino-2-methyl-5-phosphomethylpyrimidine [cytoplasm]	http://identifiers.org/kegg.compound/C04556
s_0269	4-amino-4-deoxychorismate [cytoplasm]	http://identifiers.org/chebi/CHEBI:35181
s_0269	4-amino-4-deoxychorismate [cytoplasm]	http://identifiers.org/kegg.compound/C11355
s_0270	4-amino-5-hydroxymethyl-2-methylpyrimidine [cytoplasm]	http://identifiers.org/chebi/CHEBI:16892
s_0270	4-amino-5-hydroxymethyl-2-methylpyrimidine [cytoplasm]	http://identifiers.org/kegg.compound/C01279
s_0271	4-aminobenzoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:17836
s_0271	4-aminobenzoate [cytoplasm]	http://identifiers.org/kegg.compound/C00568
s_0272	4-aminobenzoate [extracellular]	http://identifiers.org/chebi/CHEBI:17836
s_0272	4-aminobenzoate [extracellular]	http://identifiers.org/kegg.compound/C00568
s_0273	4-aminobenzoate [mitochondrion]	http://identifiers.org/chebi/CHEBI:17836
s_0273	4-aminobenzoate [mitochondrion]	http://identifiers.org/kegg.compound/C00568
s_0274	4-aminobutanal [cytoplasm]	http://identifiers.org/chebi/CHEBI:58264
s_0274	4-aminobutanal [cytoplasm]	http://identifiers.org/kegg.compound/C00555
s_0275	4-aminobutanal [mitochondrion]	http://identifiers.org/chebi/CHEBI:58264
s_0275	4-aminobutanal [mitochondrion]	http://identifiers.org/kegg.compound/C00555
s_0279	4-diphospho-1D-myo-inositol pentakisphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:53064
s_0280	4-guanidinobutanamide [cytoplasm]	http://identifiers.org/chebi/CHEBI:58365
s_0280	4-guanidinobutanamide [cytoplasm]	http://identifiers.org/kegg.compound/C03078
s_0281	4-guanidinobutanoic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:15728
s_0281	4-guanidinobutanoic acid [cytoplasm]	http://identifiers.org/kegg.compound/C01035
s_0282	4-hydroxy-2-oxoglutarate [cytoplasm]	http://identifiers.org/chebi/CHEBI:17742
s_0282	4-hydroxy-2-oxoglutarate [cytoplasm]	http://identifiers.org/kegg.compound/C01127
s_0283	4-hydroxy-2-oxoglutarate [mitochondrion]	http://identifiers.org/chebi/CHEBI:17742
s_0283	4-hydroxy-2-oxoglutarate [mitochondrion]	http://identifiers.org/kegg.compound/C01127
s_0284	4-hydroxy-2-oxoglutarate [peroxisome]	http://identifiers.org/chebi/CHEBI:17742
s_0284	4-hydroxy-2-oxoglutarate [peroxisome]	http://identifiers.org/kegg.compound/C01127
s_0285	4-hydroxy-L-threonine [cytoplasm]	http://identifiers.org/chebi/CHEBI:28330
s_0285	4-hydroxy-L-threonine [cytoplasm]	http://identifiers.org/kegg.compound/C06056
s_0286	4-hydroxybenzoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:17879
s_0286	4-hydroxybenzoate [cytoplasm]	http://identifiers.org/kegg.compound/C00156
s_0287	4-hydroxybenzoate [mitochondrion]	http://identifiers.org/chebi/CHEBI:17879
s_0287	4-hydroxybenzoate [mitochondrion]	http://identifiers.org/kegg.compound/C00156
s_0290	4-hydroxybenzoyl-CoA [mitochondrion]	http://identifiers.org/chebi/CHEBI:57356
s_0290	4-hydroxybenzoyl-CoA [mitochondrion]	http://identifiers.org/kegg.compound/C02949
s_0291	4-methyl-2-oxopentanoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:17865
s_0291	4-methyl-2-oxopentanoate [cytoplasm]	http://identifiers.org/kegg.compound/C00233
s_0292	4-methyl-2-oxopentanoate [mitochondrion]	http://identifiers.org/chebi/CHEBI:17865
s_0292	4-methyl-2-oxopentanoate [mitochondrion]	http://identifiers.org/kegg.compound/C00233
s_0293	4-methyl-5-(2-phosphonooxyethyl)thiazole [cytoplasm]	http://identifiers.org/chebi/CHEBI:58296
s_0293	4-methyl-5-(2-phosphonooxyethyl)thiazole [cytoplasm]	http://identifiers.org/kegg.compound/C04327
s_0294	4-methylthio-2-oxobutanoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:16723
s_0294	4-methylthio-2-oxobutanoate [cytoplasm]	http://identifiers.org/kegg.compound/C01180
s_0295	4-phospho-L-aspartate [cytoplasm]	http://identifiers.org/chebi/CHEBI:30407
s_0295	4-phospho-L-aspartate [cytoplasm]	http://identifiers.org/kegg.compound/C03082
s_0296	4alpha-methylzymosterol [cytoplasm]	http://identifiers.org/chebi/CHEBI:1949
s_0296	4alpha-methylzymosterol [cytoplasm]	http://identifiers.org/kegg.compound/C05103
s_0297	4beta-methylzymosterol-4alpha-carboxylic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:50591
s_0298	5'-adenylyl sulfate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58243
s_0298	5'-adenylyl sulfate [cytoplasm]	http://identifiers.org/kegg.compound/C00224
s_0299	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole [cytoplasm]	http://identifiers.org/chebi/CHEBI:58443
s_0299	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole [cytoplasm]	http://identifiers.org/kegg.compound/C04823
s_0300	5'-phosphoribosyl-5-aminoimidazole [cytoplasm]	http://identifiers.org/chebi/CHEBI:58592
s_0300	5'-phosphoribosyl-5-aminoimidazole [cytoplasm]	http://identifiers.org/kegg.compound/C03373
s_0301	5'-phosphoribosyl-N-formylglycineamide [cytoplasm]	http://identifiers.org/chebi/CHEBI:58426
s_0301	5'-phosphoribosyl-N-formylglycineamide [cytoplasm]	http://identifiers.org/kegg.compound/C04376
s_0302	5'-phosphoribosyl-N-formylglycineamidine [cytoplasm]	http://identifiers.org/chebi/CHEBI:58478
s_0302	5'-phosphoribosyl-N-formylglycineamidine [cytoplasm]	http://identifiers.org/kegg.compound/C04640
s_0303	5'-S-methyl-5'-thioadenosine [cytoplasm]	http://identifiers.org/chebi/CHEBI:17509
s_0303	5'-S-methyl-5'-thioadenosine [cytoplasm]	http://identifiers.org/kegg.compound/C00170
s_0304	5,10-methenyl-THF [cytoplasm]	http://identifiers.org/chebi/CHEBI:57455
s_0304	5,10-methenyl-THF [cytoplasm]	http://identifiers.org/kegg.compound/C00445
s_0305	5,10-methenyl-THF [mitochondrion]	http://identifiers.org/chebi/CHEBI:57455
s_0305	5,10-methenyl-THF [mitochondrion]	http://identifiers.org/kegg.compound/C00445
s_0306	5,10-methylenetetrahydrofolate [cytoplasm]	http://identifiers.org/chebi/CHEBI:12071
s_0306	5,10-methylenetetrahydrofolate [cytoplasm]	http://identifiers.org/kegg.compound/C00143
s_0307	5,10-methylenetetrahydrofolate [mitochondrion]	http://identifiers.org/chebi/CHEBI:12071
s_0307	5,10-methylenetetrahydrofolate [mitochondrion]	http://identifiers.org/kegg.compound/C00143
s_0308	5,6,7,8-tetrahydrofolyl-L-glutamic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:27650
s_0308	5,6,7,8-tetrahydrofolyl-L-glutamic acid [cytoplasm]	http://identifiers.org/kegg.compound/C09332
s_0309	5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:52965
s_0310	5-(2-hydroxyethyl)-4-methylthiazole [cytoplasm]	http://identifiers.org/chebi/CHEBI:17957
s_0310	5-(2-hydroxyethyl)-4-methylthiazole [cytoplasm]	http://identifiers.org/kegg.compound/C04294
s_0311	5-(methylsulfanyl)-2,3-dioxopentyl phosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58828
s_0311	5-(methylsulfanyl)-2,3-dioxopentyl phosphate [cytoplasm]	http://identifiers.org/kegg.compound/C15650
s_0312	5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide [cytoplasm]	http://identifiers.org/chebi/CHEBI:58525
s_0312	5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide [cytoplasm]	http://identifiers.org/kegg.compound/C04916
s_0313	5-amino-6-(5-phosphoribitylamino)uracil [cytoplasm]	http://identifiers.org/chebi/CHEBI:58421
s_0313	5-amino-6-(5-phosphoribitylamino)uracil [cytoplasm]	http://identifiers.org/kegg.compound/C04454
s_0314	5-amino-6-(D-ribitylamino)uracil [cytoplasm]	http://identifiers.org/chebi/CHEBI:15934
s_0314	5-amino-6-(D-ribitylamino)uracil [cytoplasm]	http://identifiers.org/kegg.compound/C04732
s_0315	5-aminolevulinate [cytoplasm]	http://identifiers.org/chebi/CHEBI:17549
s_0315	5-aminolevulinate [cytoplasm]	http://identifiers.org/kegg.compound/C00430
s_0316	5-aminolevulinate [extracellular]	http://identifiers.org/chebi/CHEBI:17549
s_0316	5-aminolevulinate [extracellular]	http://identifiers.org/kegg.compound/C00430
s_0317	5-aminolevulinate [mitochondrion]	http://identifiers.org/chebi/CHEBI:17549
s_0317	5-aminolevulinate [mitochondrion]	http://identifiers.org/kegg.compound/C00430
s_0318	5-diphospho-1D-myo-inositol pentakisphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58628
s_0318	5-diphospho-1D-myo-inositol pentakisphosphate [cytoplasm]	http://identifiers.org/kegg.compound/C11526
s_0319	5-formyltetrahydrofolic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:57457
s_0319	5-formyltetrahydrofolic acid [cytoplasm]	http://identifiers.org/kegg.compound/C03479
s_0320	5-formyltetrahydrofolic acid [extracellular]	http://identifiers.org/chebi/CHEBI:57457
s_0320	5-formyltetrahydrofolic acid [extracellular]	http://identifiers.org/kegg.compound/C03479
s_0321	5-formyltetrahydrofolic acid [mitochondrion]	http://identifiers.org/chebi/CHEBI:57457
s_0321	5-formyltetrahydrofolic acid [mitochondrion]	http://identifiers.org/kegg.compound/C03479
s_0322	5-methyltetrahydrofolate [cytoplasm]	http://identifiers.org/chebi/CHEBI:18608
s_0322	5-methyltetrahydrofolate [cytoplasm]	http://identifiers.org/kegg.compound/C00440
s_0323	5-methyltetrahydropteroyltri-L-glutamic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:58207
s_0323	5-methyltetrahydropteroyltri-L-glutamic acid [cytoplasm]	http://identifiers.org/kegg.compound/C04489
s_0324	5-O-(1-carboxyvinyl)-3-phosphoshikimic acid [cytoplasm]	http://identifiers.org/chebi/CHEBI:57701
s_0324	5-O-(1-carboxyvinyl)-3-phosphoshikimic acid [cytoplasm]	http://identifiers.org/kegg.compound/C01269
s_0325	5-phospho-ribosyl-glycineamide [cytoplasm]	http://identifiers.org/chebi/CHEBI:58457
s_0325	5-phospho-ribosyl-glycineamide [cytoplasm]	http://identifiers.org/kegg.compound/C03838
s_0326	5-phosphoribosyl-ATP [cytoplasm]	http://identifiers.org/chebi/CHEBI:58424
s_0326	5-phosphoribosyl-ATP [cytoplasm]	http://identifiers.org/kegg.compound/C02739
s_0327	5-phosphoribosylamine [cytoplasm]	http://identifiers.org/chebi/CHEBI:58681
s_0327	5-phosphoribosylamine [cytoplasm]	http://identifiers.org/kegg.compound/C03090
s_0328	6,7-dimethyl-8-(1-D-ribityl)lumazine [cytoplasm]	http://identifiers.org/chebi/CHEBI:58201
s_0328	6,7-dimethyl-8-(1-D-ribityl)lumazine [cytoplasm]	http://identifiers.org/kegg.compound/C04332
s_0329	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:17049
s_0329	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C04248
s_0330	6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:53055
s_0330	6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/kegg.glycan/G00145
s_0331	6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:57265
s_0331	6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/kegg.compound/C01288
s_0332	6-[6-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-2-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-alpha-2-(2-aminoethylphosphoryl)mannosyl-(1->4)-alpha-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:53060
s_0332	6-[6-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-2-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-alpha-2-(2-aminoethylphosphoryl)mannosyl-(1->4)-alpha-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/kegg.glycan/G13044
s_0333	6-diphospho-1D-myo-inositol pentakisphosphate [cytoplasm]	http://identifiers.org/chebi/CHEBI:53065
s_0334	6-O-[alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:53056
s_0334	6-O-[alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/kegg.glycan/G00146
s_0335	6-O-phosphono-D-glucono-1,5-lactone [cytoplasm]	http://identifiers.org/chebi/CHEBI:57955
s_0335	6-O-phosphono-D-glucono-1,5-lactone [cytoplasm]	http://identifiers.org/kegg.compound/C01236
s_0337	6-O-{2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:53057
s_0337	6-O-{2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/kegg.glycan/G00147
s_0338	6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:53059
s_0338	6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/kegg.glycan/G00149
s_0339	6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/chebi/CHEBI:53058
s_0339	6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum]	http://identifiers.org/kegg.glycan/G00148
s_0340	6-phospho-D-gluconate [cytoplasm]	http://identifiers.org/chebi/CHEBI:58759
s_0340	6-phospho-D-gluconate [cytoplasm]	http://identifiers.org/kegg.compound/C00345
s_0341	7,8-diaminononanoate [cytoplasm]	http://identifiers.org/chebi/CHEBI:17830
s_0341	7,8-diaminononanoate [cytoplasm]	http://identifiers.org/kegg.compound/C01037
s_0342	7,8-diaminononanoate [extracellular]	http://identifiers.org/chebi/CHEBI:17830
s_0342	7,8-diaminononanoate [extracellular]	http://identifiers.org/kegg.compound/C01037
s_0343	7,8-dihydroneopterin [cytoplasm]	http://identifiers.org/chebi/CHEBI:17001
